14
15
8
12
10
11
5
13
14
9
18
13
15
7
12
11
10
16
11
19
15
9
13
13
6
13
15
5
11
15
12
8
13
14
11
16
17
16
9
14
13
6
17
14
13
15
8
6
18
23
