16
20
12
14
15
11
6
17
17
13
22
19
22
7
16
15
12
17
20
19
15
11
16
14
6
15
19
5
11
18
12
14
18
15
19
19
22
17
12
18
18
6
23
19
21
22
13
6
23
24
